Abiotic,Region,Region_Name,COUNT,AREA_M2,AREA_Acres,AREA_HA,MIN,MAX,RANGE,MEAN,STD,Shape_Area M2
Precipitation (May-Sept),Forest Service Admin Areas,Shawnee National Forest,4179329,3761396100,929459.7832905,376139.61,470.600006,514.590027,43.990021,493.867603,8.958791,3763693518.254750
Precipitation (May-Sept),Forest Service Admin Areas,Superior National Forest,17477343,15729608700,3886864.9578135,1572960.87,379.079987,500.029999,120.950012,461.055714,11.803162,15733793671.581300
Precipitation (May-Sept),Forest Service Admin Areas,Wayne National Forest,3849708,3464737200,856153.8858060,346473.72,465.029999,529.650024,64.620026,499.606061,17.746965,3464759940.155300
Precipitation (May-Sept),Forest Service Admin Areas,White Mountain National Forest,4238765,3814888500,942678.0227925,381488.85,464.559998,1060.920044,596.360046,621.171493,93.251852,3814865892.637300
Precipitation (May-Sept),Forest Service Wilderness Areas,Allegheny Islands Wilderness,1678,1510200,373.1779710,151.02,551.969971,559.77002,7.800049,557.133909,2.447518,1504465.412977
Precipitation (May-Sept),Forest Service Wilderness Areas,Bald Knob Wilderness,26220,23598000,5831.1837900,2359.80,487.869995,497.130005,9.26001,492.475843,1.967034,23592594.596893
Precipitation (May-Sept),Forest Service Wilderness Areas,Barbours Creek Wilderness,24782,22303800,5511.3804990,2230.38,515.01001,610.890015,95.880005,568.073528,27.099141,22297938.505662
Precipitation (May-Sept),Forest Service Wilderness Areas,Bay Creek Wilderness,12421,11178900,2762.3620845,1117.89,502.369995,506.01001,3.640015,504.365846,0.71957,11170089.578802
Precipitation (May-Sept),Forest Service Wilderness Areas,Beartown Wilderness,25246,22721400,5614.5715470,2272.14,526,698.919983,172.919983,628.775312,48.47894,22713553.219524
Precipitation (May-Sept),Forest Service Wilderness Areas,Beaver Creek Wilderness,21819,19637100,4852.4255955,1963.71,550.98999,568.400024,17.410034,558.169331,4.146065,19644522.266469
Precipitation (May-Sept),Forest Service Wilderness Areas,Big Branch Wilderness,30254,27228600,6728.3232030,2722.86,596.929993,730.369995,133.440002,659.241818,29.715975,27215287.546814
Precipitation (May-Sept),Forest Service Wilderness Areas,Big Draft Wilderness,23134,20820600,5144.8743630,2082.06,470.029999,511.640015,41.610016,499.652871,8.428953,20829020.825377
Precipitation (May-Sept),Forest Service Wilderness Areas,Big Island Lake Wilderness,25763,23186700,5729.5495035,2318.67,391.649994,397.26001,5.610016,393.000926,1.418335,23181142.160588
Precipitation (May-Sept),Forest Service Wilderness Areas,Blackjack Springs Wilderness,26595,23935500,5914.5817275,2393.55,458.369995,462.23999,3.869995,460.047016,0.956954,23926981.998344
Precipitation (May-Sept),Forest Service Wilderness Areas,Boundary Waters Canoe Area Wilderness,4938072,4444264800,1098200.0534040,444426.48,432.440002,478.420013,45.980011,459.479748,8.343494,4446640502.385940
Precipitation (May-Sept),Forest Service Wilderness Areas,Breadloaf Wilderness,112338,101104200,24983.3533410,10110.42,581.669983,688.929993,107.26001,646.321619,23.599436,101111910.561700
Precipitation (May-Sept),Forest Service Wilderness Areas,Bristol Cliffs Wilderness,16873,15185700,3752.4623985,1518.57,529.119995,612.099976,82.97998,581.525951,21.630524,15176924.560965
Precipitation (May-Sept),Forest Service Wilderness Areas,Brush Mountain East Wilderness,16842,15157800,3745.5681690,1515.78,484.01001,551.73999,67.72998,522.434912,14.340807,15156386.407373
Precipitation (May-Sept),Forest Service Wilderness Areas,Brush Mountain Wilderness,21555,19399500,4793.7134475,1939.95,480.130005,540.030029,59.900024,496.87216,11.537934,19404389.446175
Precipitation (May-Sept),Forest Service Wilderness Areas,Burden Falls Wilderness,16806,15125400,3737.5619670,1512.54,497.72998,506.330017,8.600037,502.502346,2.023898,15134251.243920
Precipitation (May-Sept),Forest Service Wilderness Areas,Caribou-Speckled Mountain Wilderness,50522,45469800,11235.8149290,4546.98,511.289978,598.859985,87.570007,560.905406,19.526739,45467081.802363
Precipitation (May-Sept),Forest Service Wilderness Areas,Charles C. Deam Wilderness,56372,50734800,12536.8227540,5073.48,541.190002,548.580017,7.390015,544.594416,1.582554,50737520.221437
Precipitation (May-Sept),Forest Service Wilderness Areas,Clear Springs Wilderness,21308,19177200,4738.7820060,1917.72,481.23999,490.179993,8.940002,485.874012,2.061964,19179631.258969
Precipitation (May-Sept),Forest Service Wilderness Areas,Clifty Wilderness,56435,50791500,12550.8336075,5079.15,548.419983,566.650024,18.230042,556.712807,3.341373,50790844.685120
Precipitation (May-Sept),Forest Service Wilderness Areas,Cranberry Wilderness,214690,193221000,47745.8752050,19322.10,583.75,834.049988,250.299988,768.613929,46.704299,193204860.120276
Precipitation (May-Sept),Forest Service Wilderness Areas,Delirium Wilderness,53733,48359700,11949.9236685,4835.97,395.339996,396.669983,1.329987,396.130036,0.336253,48368648.243970
Precipitation (May-Sept),Forest Service Wilderness Areas,Dolly Sods Wilderness,79941,71946900,17778.4387245,7194.69,532.859985,688.409973,155.549988,624.581497,36.516667,71939581.033790
Precipitation (May-Sept),Forest Service Wilderness Areas,Garden Mountain Wilderness,14980,13482000,3331.4696100,1348.20,504.869995,557.98999,53.119995,522.424486,7.880258,13478363.484108
Precipitation (May-Sept),Forest Service Wilderness Areas,Garden of the Gods Wilderness,17895,16105500,3979.7495775,1610.55,488.609985,496.589996,7.980011,491.881724,1.743097,16097992.314646
Precipitation (May-Sept),Forest Service Wilderness Areas,George D. Aiken Wilderness,21580,19422000,4799.2733100,1942.20,634.780029,685.169983,50.389954,670.112612,9.024006,19426544.842033
Precipitation (May-Sept),Forest Service Wilderness Areas,Glastenbury Wilderness,100384,90345600,22324.8494880,9034.56,588.890015,788.530029,199.640015,677.84512,43.355857,90366341.070641
Precipitation (May-Sept),Forest Service Wilderness Areas,Great Gulf Wilderness,25444,22899600,5658.6056580,2289.96,569.909973,1059.859985,489.950012,859.455239,130.999437,22897419.548727
Precipitation (May-Sept),Forest Service Wilderness Areas,Headwaters Wilderness,99376,89438400,22100.6758320,8943.84,454.679993,461.279999,6.600006,457.897082,1.435365,89436658.829258
Precipitation (May-Sept),Forest Service Wilderness Areas,Hickory Creek Wilderness,38824,34941600,8634.2440680,3494.16,554.48999,564.27002,9.780029,559.683252,2.336725,34936116.791550
Precipitation (May-Sept),Forest Service Wilderness Areas,Horseshoe Bay Wilderness,17461,15714900,3883.2303645,1571.49,373.72998,386.179993,12.450012,381.038111,3.02158,15789811.313093
Precipitation (May-Sept),Forest Service Wilderness Areas,Hunting Camp Creek Wilderness,38085,34276500,8469.8945325,3427.65,485.940002,563.76001,77.820007,512.624647,16.43007,34279848.971497
Precipitation (May-Sept),Forest Service Wilderness Areas,James River Face Wilderness,40050,36045000,8906.8997250,3604.50,495.220001,647.890015,152.670013,549.610383,36.834688,36044435.290978
Precipitation (May-Sept),Forest Service Wilderness Areas,Joseph Battell Wilderness,55472,49924800,12336.6677040,4992.48,595.719971,721.550049,125.830078,683.682642,26.448277,49923838.816750
Precipitation (May-Sept),Forest Service Wilderness Areas,Kimberling Creek Wilderness,26652,23986800,5927.2582140,2398.68,469.609985,485.730011,16.120026,478.805066,3.941554,23989645.749636
Precipitation (May-Sept),Forest Service Wilderness Areas,Laurel Fork North Wilderness,27205,24484500,6050.2423725,2448.45,639.070007,658.5,19.429993,651.423399,4.646852,24475882.546086
Precipitation (May-Sept),Forest Service Wilderness Areas,Laurel Fork South Wilderness,26248,23623200,5837.4108360,2362.32,628.799988,652.859985,24.059998,637.156626,5.972353,23632291.686621
Precipitation (May-Sept),Forest Service Wilderness Areas,Lewis Fork Wilderness,27321,24588900,6076.0401345,2458.89,632.200012,784.179993,151.97998,705.944044,45.024801,24586190.516298
Precipitation (May-Sept),Forest Service Wilderness Areas,Little Dry Run Wilderness,12849,11564100,2857.5469305,1156.41,466.700012,529.950012,63.25,498.342481,15.744614,11559294.033495
Precipitation (May-Sept),Forest Service Wilderness Areas,Little Wilson Creek Wilderness,24553,22097700,5460.4521585,2209.77,532.549988,707.780029,175.230042,633.819472,29.821081,22101228.581508
Precipitation (May-Sept),Forest Service Wilderness Areas,Lusk Creek Wilderness,29843,26858700,6636.9190635,2685.87,499.420013,504.399994,4.97998,502.117053,1.166698,26838325.364239
Precipitation (May-Sept),Forest Service Wilderness Areas,Lye Brook Wilderness,81476,73328400,18119.8142820,7332.84,569.169983,764.77002,195.600037,710.041016,46.247333,73336837.294428
Precipitation (May-Sept),Forest Service Wilderness Areas,Mackinac Wilderness,51402,46261800,11431.5220890,4626.18,387.850006,393.709991,5.859985,391.374805,1.344694,46256561.106846
Precipitation (May-Sept),Forest Service Wilderness Areas,McCormick Wilderness,77398,69658200,17212.8895110,6965.82,421.73999,446.119995,24.380005,434.060645,4.585281,69671648.433768
Precipitation (May-Sept),Forest Service Wilderness Areas,Mountain Lake Wilderness,74320,66888000,16528.3592400,6688.80,471.619995,584.599976,112.97998,527.379919,27.788361,66872713.209213
Precipitation (May-Sept),Forest Service Wilderness Areas,Nordhouse Dunes Wilderness,14649,13184100,3257.8570305,1318.41,423.110016,431.190002,8.079987,428.357059,1.728269,13238039.846655
Precipitation (May-Sept),Forest Service Wilderness Areas,Otter Creek Wilderness,93100,83790000,20704.9279500,8379.00,609.26001,705.950012,96.690002,661.529503,23.136559,83792094.357996
Precipitation (May-Sept),Forest Service Wilderness Areas,Panther Den Wilderness,4447,4002300,988.9883415,400.23,496.910004,499.700012,2.790009,498.10074,0.741303,3998641.286128
Precipitation (May-Sept),Forest Service Wilderness Areas,Pemigewasset Wilderness,205965,185368500,45805.4831925,18536.85,587.73999,933.48999,345.75,720.92908,85.511352,185382333.352366
Precipitation (May-Sept),Forest Service Wilderness Areas,Peru Peak Wilderness,35189,31670100,7825.8400605,3167.01,626.919983,743.97998,117.059998,688.606255,28.01261,31664130.688052
Precipitation (May-Sept),Forest Service Wilderness Areas,Peters Mountain Wilderness,20336,18302400,4522.6145520,1830.24,482.27002,536.72998,54.459961,513.27892,14.663972,18296887.879617
Precipitation (May-Sept),Forest Service Wilderness Areas,Porcupine Lake Wilderness,19370,17433000,4307.7814650,1743.30,514.960022,523.48999,8.529968,519.516754,2.256766,17434749.108024
Precipitation (May-Sept),Forest Service Wilderness Areas,Presidential Range-Dry River Wilderness,124115,111703500,27602.4933675,11170.35,572.27002,1040.439941,468.169922,720.641918,104.612697,111711742.054301
Precipitation (May-Sept),Forest Service Wilderness Areas,Priest Wilderness,26960,24264000,5995.7557200,2426.40,527.320007,704.320007,177,633.174559,38.440242,24257114.863938
Precipitation (May-Sept),Forest Service Wilderness Areas,Raccoon Branch Wilderness,19000,17100000,4225.4955000,1710.00,528.390015,583.75,55.359985,561.180553,12.606764,17099857.313983
Precipitation (May-Sept),Forest Service Wilderness Areas,Rainbow Lake Wilderness,32257,29031300,7173.7793865,2903.13,498.859985,519.070007,20.210022,508.213334,4.586114,29043951.115976
Precipitation (May-Sept),Forest Service Wilderness Areas,Ramseys Draft Wilderness,29569,26612100,6575.9829705,2661.21,516.72998,581.950012,65.220032,553.192123,18.795024,26614362.158183
Precipitation (May-Sept),Forest Service Wilderness Areas,Rich Hole Wilderness,29369,26432100,6531.5040705,2643.21,457.089996,622.01001,164.920013,572.391157,35.487098,26433207.047714
Precipitation (May-Sept),Forest Service Wilderness Areas,Roaring Plains West Wilderness,30542,27487800,6792.3728190,2748.78,504.610016,751.059998,246.449982,659.686932,63.029016,27494485.828466
Precipitation (May-Sept),Forest Service Wilderness Areas,Rock River Canyon Wilderness,23664,21297600,5262.7434480,2129.76,417.880005,427.570007,9.690002,424.656224,2.191996,21288240.970846
Precipitation (May-Sept),Forest Service Wilderness Areas,Rough Mountain Wilderness,41943,37748700,9327.8925135,3774.87,460.630005,500.630005,40,482.278063,8.919447,37743888.077174
Precipitation (May-Sept),Forest Service Wilderness Areas,Round Island Wilderness,1654,1488600,367.8405030,148.86,374.089996,376.799988,2.709991,375.741731,0.715098,1516946.622236
Precipitation (May-Sept),Forest Service Wilderness Areas,Saint Mary's Wilderness,44184,39765600,9826.2785880,3976.56,484.890015,636.950012,152.059998,547.042284,38.775273,39767109.579329
Precipitation (May-Sept),Forest Service Wilderness Areas,Sandwich Range Wilderness,158754,142878600,35306.0164530,14287.86,576.200012,833.51001,257.309998,701.885913,56.352272,142861033.854105
Precipitation (May-Sept),Forest Service Wilderness Areas,Shawvers Run Wilderness,26007,23406300,5783.8137615,2340.63,470.75,629.530029,158.780029,549.066665,40.887503,23405907.433414
Precipitation (May-Sept),Forest Service Wilderness Areas,Spice Run Wilderness,27143,24428700,6036.4539135,2442.87,487.559998,529.700012,42.140015,513.191545,7.379429,24431262.091325
Precipitation (May-Sept),Forest Service Wilderness Areas,Stone Mountain Wilderness,14713,13241700,3272.0902785,1324.17,567.52002,620.109985,52.589966,603.854982,12.234812,13245647.391149
Precipitation (May-Sept),Forest Service Wilderness Areas,Sturgeon River Gorge Wilderness,75403,67862700,16769.2124835,6786.27,423.160004,432.880005,9.720001,428.203259,2.200667,67866940.146917
Precipitation (May-Sept),Forest Service Wilderness Areas,Sylvania Wilderness,82983,74684700,18454.9627935,7468.47,432.100006,463.440002,31.339996,448.20928,7.107177,74684759.065081
Precipitation (May-Sept),Forest Service Wilderness Areas,Three Ridges Wilderness,20740,18666000,4612.4619300,1866.60,535.140015,716.26001,181.119995,666.216125,46.986614,18666108.433027
Precipitation (May-Sept),Forest Service Wilderness Areas,Thunder Ridge Wilderness,10924,9831600,2429.4375180,983.16,575.150024,769.630005,194.47998,650.26545,35.371124,9823140.232682
Precipitation (May-Sept),Forest Service Wilderness Areas,Whisker Lake Wilderness,33022,29719800,7343.9111790,2971.98,436.48999,442.859985,6.369995,439.302161,1.290448,29722828.749481
Precipitation (May-Sept),Forest Service Wilderness Areas,Wild River Wilderness,108059,97253100,24031.7272755,9725.31,526.140015,823.410034,297.27002,648.366263,76.545656,97255552.687529
Precipitation (May-Sept),States,Connecticut,14327770,12894993000,3186417.2452650,1289499.30,460.820007,601.070007,140.25,531.414777,27.770559,12894953453.341300
Precipitation (May-Sept),States,Delaware,5899273,5309345700,1311965.8691985,530934.57,442.570007,539.23999,96.669983,504.826237,10.479767,5309390666.975370
Precipitation (May-Sept),States,District of Columbia,173276,155948400,38535.6293820,15594.84,477.5,504.27002,26.77002,496.942195,6.244306,155936388.359822
Precipitation (May-Sept),States,Illinois,162180627,145962564300,36068079.4513515,14596256.43,445.529999,568.720032,123.190033,494.192753,16.281691,146024416220.665000
Precipitation (May-Sept),States,Indiana,104165538,93748984200,23165842.7407410,9374898.42,448.480011,567.709961,119.22995,511.656628,16.734127,93755290899.666200
Precipitation (May-Sept),States,Iowa,162005762,145805185800,36029190.4371090,14580518.58,410.299988,603.200012,192.900024,541.918092,30.692556,145846157080.375000
Precipitation (May-Sept),States,Kentucky,115982093,104383883700,25793779.5816885,10438388.37,448.350006,762.030029,313.680023,525.483106,24.51887,104525137684.948000
